005-info-raw-a,006-info-highpass-a,007-info-hann-a,010-carrier-raw-a,020-carrier-highpass-a,030-carrier-hann-a,042-info-fft-real-a,043-info-fft-imag-a,045-carrier-fft-real-a,047-carrier-fft-imag-a,048-info-fft-real-sq-a,048.5-info-fft-imag-sq-a,049-carrier-fft-real-sq-a,049.5-carrier-fft-imag-sq-a,050-carrier-rfft-added-a,055-info-rfft-added-a,060-carrier-rsqrt-a,070-info-sqrt-a,080-amp-factor-roots-multiplied-a,100-carrier-fft-real-x-reduced-amp-factors-a,150-carrier-fft-imag-x-reduced-amp-factors-a,005-info-raw-b,006-info-highpass-b,007-info-hann-b,010-carrier-raw-b,020-carrier-highpass-b,030-carrier-hann-b,042-info-fft-real-b,043-info-fft-imag-b,045-carrier-fft-real-b,047-carrier-fft-imag-b,048-info-fft-real-sq-b,048.5-info-fft-imag-sq-b,049-carrier-fft-real-sq-b,049.5-carrier-fft-imag-sq-b,050-carrier-rfft-added-b,055-info-rfft-added-b,060-carrier-rsqrt-b,070-info-sqrt-b,080-amp-factor-roots-multiplied-b,090-amp-factor-roots-reduced,100-carrier-fft-real-x-reduced-amp-factors-b,150-carrier-fft-imag-x-reduced-amp-factors-b
0.046546,-0.090830,-0.014303,-0.098824,-0.054314,-0.008553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.054626,-0.048829,-0.007594,0.025482,0.014538,0.002261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044305,-0.082179,-0.012757,-0.093626,-0.060862,-0.009448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.054474,-0.048625,-0.007454,0.022125,0.011163,0.001711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.044417,-0.080311,-0.012289,-0.098515,-0.060559,-0.009267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.052734,-0.046835,-0.007076,0.021301,0.010324,0.001560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.041895,-0.083221,-0.012551,-0.106985,-0.055561,-0.008379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.049103,-0.043156,-0.006426,0.020111,0.009119,0.001358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046300,-0.082586,-0.012275,-0.109144,-0.051879,-0.007711,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.048737,-0.042744,-0.006271,0.013489,0.002485,0.000365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.064843,-0.081021,-0.011865,-0.103944,-0.054019,-0.007911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.047089,-0.041052,-0.005934,0.001007,-0.009998,-0.001445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.087767,-0.083677,-0.012074,-0.094906,-0.059892,-0.008642,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.045990,-0.039910,-0.005683,-0.011261,-0.022254,-0.003169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.103773,-0.084430,-0.012000,-0.083762,-0.061150,-0.008692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.049927,-0.043802,-0.006144,-0.014587,-0.025562,-0.003585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.111361,-0.076729,-0.010743,-0.074898,-0.055439,-0.007762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.049622,-0.043451,-0.006002,-0.007904,-0.018861,-0.002605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.114473,-0.069234,-0.009546,-0.073846,-0.051883,-0.007153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.046967,-0.040751,-0.005543,-0.003510,-0.014455,-0.001966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.117251,-0.071850,-0.009755,-0.075274,-0.056289,-0.007643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.048950,-0.042690,-0.005717,-0.013092,-0.024023,-0.003217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.120264,-0.075369,-0.010075,-0.070092,-0.060591,-0.008099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.050323,-0.044017,-0.005803,-0.030762,-0.041664,-0.005493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.117701,-0.069225,-0.009110,-0.063530,-0.056338,-0.007414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.050812,-0.044458,-0.005769,-0.042755,-0.053615,-0.006957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.107007,-0.064447,-0.008348,-0.062000,-0.049655,-0.006432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.048035,-0.041635,-0.005317,-0.046906,-0.057714,-0.007371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.095001,-0.067996,-0.008668,-0.058694,-0.051098,-0.006514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.042114,-0.035673,-0.004483,-0.049835,-0.060589,-0.007614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.082829,-0.070177,-0.008802,-0.048418,-0.056747,-0.007118,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.045410,-0.038929,-0.004813,-0.055786,-0.066480,-0.008219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.070085,-0.065811,-0.008122,-0.039646,-0.053848,-0.006646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.050659,-0.044134,-0.005368,-0.066315,-0.076942,-0.009358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.063658,-0.060004,-0.007284,-0.039076,-0.043775,-0.005314,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.047516,-0.040945,-0.004898,-0.079132,-0.089680,-0.010728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.062080,-0.054592,-0.006519,-0.038621,-0.041084,-0.004906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.045532,-0.038919,-0.004578,-0.087158,-0.097616,-0.011483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.056941,-0.047455,-0.005572,-0.030418,-0.047060,-0.005526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.042267,-0.035613,-0.004119,-0.089203,-0.099566,-0.011516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.048021,-0.041765,-0.004822,-0.022114,-0.047757,-0.005514,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.036072,-0.029383,-0.003341,-0.092255,-0.102521,-0.011657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.043189,-0.042141,-0.004783,-0.021457,-0.044608,-0.005063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.035675,-0.028954,-0.003236,-0.096649,-0.106815,-0.011938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.046729,-0.045466,-0.005072,-0.020156,-0.048681,-0.005431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.034210,-0.027458,-0.003016,-0.097626,-0.107688,-0.011828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.052802,-0.047339,-0.005190,-0.012087,-0.053181,-0.005830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.028900,-0.022121,-0.002387,-0.099579,-0.109536,-0.011822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.051489,-0.049596,-0.005343,-0.007008,-0.044095,-0.004750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.024292,-0.017490,-0.001854,-0.105652,-0.115500,-0.012246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.041534,-0.054948,-0.005815,-0.007829,-0.028479,-0.003014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.018921,-0.012101,-0.001260,-0.105499,-0.115235,-0.012001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.033224,-0.065510,-0.006810,-0.007537,-0.025072,-0.002606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.020813,-0.013977,-0.001430,-0.096405,-0.106034,-0.010845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.032128,-0.080685,-0.008236,-0.006954,-0.033359,-0.003405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.024414,-0.017560,-0.001763,-0.093781,-0.103308,-0.010374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.032144,-0.092675,-0.009290,-0.010718,-0.035940,-0.003603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.014679,-0.007809,-0.000770,-0.102875,-0.112298,-0.011071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.028817,-0.095911,-0.009437,-0.012864,-0.029918,-0.002944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.003296,0.003579,0.000346,-0.109558,-0.118869,-0.011502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.022135,-0.095923,-0.009265,-0.006036,-0.030634,-0.002959,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.007904,0.014772,0.001403,-0.106354,-0.115551,-0.010972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.016030,-0.098289,-0.009315,0.001592,-0.040695,-0.003857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.033142,0.039985,0.003725,-0.097900,-0.106989,-0.009967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.016617,-0.097084,-0.009028,-0.002516,-0.044331,-0.004122,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.065125,0.071914,0.006572,-0.086090,-0.095081,-0.008689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.024172,-0.086295,-0.007871,-0.011509,-0.036656,-0.003343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.095398,0.102102,0.009150,-0.075409,-0.084314,-0.007556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.033686,-0.074072,-0.006626,-0.009450,-0.026528,-0.002373,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.119354,0.125946,0.011067,-0.073792,-0.082616,-0.007260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.042950,-0.069414,-0.006088,-0.002014,-0.017935,-0.001573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.129730,0.136193,0.011732,-0.075256,-0.084001,-0.007236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.053372,-0.065014,-0.005590,-0.007448,-0.014488,-0.001246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.131073,0.137400,0.011600,-0.069153,-0.077820,-0.006570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.065412,-0.054714,-0.004611,-0.020323,-0.020814,-0.001754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.117554,0.123752,0.010237,-0.062439,-0.071035,-0.005876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.080219,-0.050044,-0.004132,-0.024217,-0.029531,-0.002439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.079926,0.086020,0.006971,-0.061768,-0.070296,-0.005697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.099003,-0.051810,-0.004191,-0.019729,-0.026775,-0.002166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.029205,0.035241,0.002797,-0.055847,-0.064311,-0.005105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.114475,-0.044987,-0.003564,-0.018202,-0.015200,-0.001204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.029541,-0.023509,-0.001827,-0.042847,-0.051256,-0.003984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.117392,-0.030652,-0.002378,-0.022588,-0.012525,-0.000972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.089355,-0.083268,-0.006335,-0.038177,-0.046541,-0.003541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.112920,-0.026204,-0.001990,-0.028452,-0.021167,-0.001608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.131256,-0.125061,-0.009313,-0.040192,-0.048511,-0.003612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.112398,-0.033850,-0.002516,-0.033655,-0.021392,-0.001590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.153748,-0.147413,-0.010740,-0.033203,-0.041481,-0.003022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.117975,-0.038216,-0.002779,-0.037261,-0.006145,-0.000447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.159760,-0.153271,-0.010924,-0.022736,-0.030981,-0.002208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.123299,-0.034607,-0.002462,-0.036508,0.005209,0.000371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.151154,-0.144512,-0.010072,-0.021454,-0.029672,-0.002068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.122677,-0.034955,-0.002432,-0.033848,0.002289,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.138062,-0.131279,-0.008946,-0.020264,-0.028456,-0.001939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.116980,-0.043514,-0.002960,-0.038363,-0.004346,-0.000296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.113007,-0.106102,-0.007067,-0.011536,-0.019707,-0.001313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.112673,-0.050956,-0.003388,-0.050171,-0.008895,-0.000591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.074646,-0.067651,-0.004403,-0.006653,-0.014810,-0.000964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.113977,-0.054074,-0.003512,-0.055533,-0.010999,-0.000714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.047180,-0.040128,-0.002551,-0.008270,-0.016416,-0.001044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.116214,-0.056537,-0.003588,-0.050634,-0.005371,-0.000341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.031982,-0.024895,-0.001546,-0.007172,-0.015305,-0.000950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.111436,-0.057543,-0.003566,-0.048161,0.007573,0.000469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,-0.012695,-0.005590,-0.000339,-0.007477,-0.015598,-0.000945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.099150,-0.055612,-0.003365,-0.054535,0.013623,0.000824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.012268,0.019369,0.001146,-0.013031,-0.021137,-0.001250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.083337,-0.050716,-0.002994,-0.061189,0.004068,0.000240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.038513,0.045585,0.002631,-0.010468,-0.018557,-0.001071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.066712,-0.045404,-0.002616,-0.061841,-0.007384,-0.000425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.056763,0.063782,0.003590,0.000610,-0.007469,-0.000420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.053443,-0.042907,-0.002411,-0.062172,-0.003903,-0.000219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.066010,0.072962,0.004004,-0.000061,-0.008136,-0.000447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.043255,-0.037624,-0.002061,-0.067367,0.007874,0.000431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.079895,0.086770,0.004641,-0.010986,-0.019051,-0.001019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
0.029950,-0.017597,-0.000939,-0.072043,0.011154,0.000596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,0.000000,0.000000,0.000000,0.097900,0.104682,0.005456,-0.010101,-0.018151,-0.000946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10000000000.000000,0.000000,1.000000,0.000000,0.000000,0.000000
